Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
2716,1712879454.643208,1920,1080,60,h264,3002793.4547946723,True,2701.7903995513916
2717,1712879454.665774,1920,1080,60,h264,3002394.033783155,False,2703.1443643569946
2718,1712879454.6854231,1920,1080,60,h264,3002189.3010113263,True,2704.323306083679
2719,1712879454.696821,1920,1080,60,h264,3002534.171022582,False,2705.007176399231
2720,1712879454.712499,1920,1080,60,h264,3002593.8813234516,True,2705.9478521347046
2721,1712879454.7333949,1920,1080,60,h264,3002306.300034434,False,2707.2016096115112
2722,1712879454.758155,1920,1080,60,h264,3001762.0191776515,True,2708.6872243881226
2723,1712879454.764077,1920,1080,60,h264,3002470.545009684,False,2709.042534828186
2724,1712879454.773612,1920,1080,60,h264,3002938.603164408,True,2709.6146392822266
2725,1712879454.80675,1920,1080,60,h264,3001837.8869202454,False,2711.602921485901
2726,1712879454.813466,1920,1080,60,h264,3002492.885894778,True,2712.0058822631836
2727,1712879454.830395,1920,1080,60,h264,3002469.3873248147,False,2713.02161693573
2728,1712879454.8526661,1920,1080,60,h264,3002091.35172832,True,2714.357886314392
2729,1712879454.862873,1920,1080,60,h264,3002513.991496757,False,2714.970302581787
2730,1712879454.8925781,1920,1080,60,h264,3001643.3177155573,True,2716.7526054382324
2731,1712879454.906095,1920,1080,60,h264,3001846.2968531246,False,2717.5636196136475
2732,1712879454.9153779,1920,1080,60,h264,3002329.7363097756,True,2718.1205892562866
2733,1712879454.932529,1920,1080,60,h264,3002291.6308038593,False,2719.1496562957764
2734,1712879454.948978,1920,1080,60,h264,3002300.0520249633,True,2720.136594772339
2735,1712879454.9734368,1920,1080,60,h264,3001778.3043090953,False,2721.604127883911
2736,1712879454.9805682,1920,1080,60,h264,3002403.419014588,True,2722.0320081710815
2737,1712879454.996709,1920,1080,60,h264,3002432.169501369,False,2723.000464439392
2738,1712879455.008619,1920,1080,60,h264,3002740.73807481,True,2723.7150621414185
2739,1712879455.029985,1920,1080,60,h264,3002423.8980686856,False,2724.9970149993896
2740,1712879455.04251,1920,1080,60,h264,3002691.5851752507,True,2725.748519897461
2741,1712879455.114847,1920,1080,60,h264,2999011.7259391285,False,2730.08873462677
2742,1712879455.117825,1920,1080,60,h264,2999909.112402913,True,2730.2674198150635
2743,1712879455.121242,1920,1080,60,h264,3000777.438295853,False,2730.4724407196045
2744,1712879455.126187,1920,1080,60,h264,3001544.8580474085,True,2730.769143104553
2745,1712879455.137515,1920,1080,60,h264,3001891.1567714177,False,2731.4488220214844
2746,1712879455.1458502,1920,1080,60,h264,3002434.621464106,True,2731.948928833008
2747,1712879455.16558,1920,1080,60,h264,3002226.701972687,False,2733.1327199935913
2748,1712879455.177195,1920,1080,60,h264,3002553.6153157107,True,2733.8296222686768
2749,1712879455.197479,1920,1080,60,h264,3002309.293127612,False,2735.04665851593
2750,1712879455.210421,1920,1080,60,h264,3002548.569243837,True,2735.8231830596924
2751,1712879455.232754,1920,1080,60,h264,3002169.580426577,False,2737.1631574630737
2752,1712879455.2445629,1920,1080,60,h264,3002483.272914503,True,2737.8716897964478
2753,1712879455.27784,1920,1080,60,h264,3001385.1031954656,False,2739.868311882019
2754,1712879455.280927,1920,1080,60,h264,3002271.9689226304,True,2740.0535345077515
2755,1712879455.290727,1920,1080,60,h264,3002717.359450469,False,2740.641531944275
2756,1712879455.3203561,1920,1080,60,h264,3001859.683055674,True,2742.419285774231
2757,1712879455.32818,1920,1080,60,h264,3002434.5518234847,False,2742.8887224197388
2758,1712879455.344501,1920,1080,60,h264,3002451.2545436975,True,2743.8679790496826
2759,1712879455.373055,1920,1080,60,h264,3001665.2902254728,False,2745.581216812134
2760,1712879455.381928,1920,1080,60,h264,3002170.717235147,True,2746.1135959625244
2761,1712879455.4011111,1920,1080,60,h264,3001999.8261339744,False,2747.264585494995
2762,1712879455.41631,1920,1080,60,h264,3002090.195148911,True,2748.176522254944
2763,1712879455.430131,1920,1080,60,h264,3002270.8026664634,False,2749.00577545166
2764,1712879455.439788,1920,1080,60,h264,3002724.1009354475,True,2749.5852041244507
2765,1712879455.4633448,1920,1080,60,h264,3002266.785573567,False,2750.9986066818237
2766,1712879455.478627,1920,1080,60,h264,3002351.4966702512,True,2751.915535926819
2767,1712879455.489252,1920,1080,60,h264,3002740.939696602,False,2752.5530433654785
2768,1712879455.513514,1920,1080,60,h264,3002237.9793164404,True,2754.0087604522705
2769,1712879455.52393,1920,1080,60,h264,3002640.8277170216,False,2754.633722305298
2770,1712879455.559154,1920,1080,60,h264,3001422.03252561,True,2756.7471599578857
2771,1712879455.568852,1920,1080,60,h264,3001871.5733664595,False,2757.329034805298
2772,1712879455.585702,1920,1080,60,h264,3001853.8427030314,True,2758.3400344848633
2773,1712879455.604015,1920,1080,60,h264,3001740.622765836,False,2759.4388246536255
2774,1712879455.611318,1920,1080,60,h264,3002345.9690844608,True,2759.877004623413
2775,1712879455.627607,1920,1080,60,h264,3002364.6850147583,False,2760.854344367981
2776,1712879455.643751,1920,1080,60,h264,3002392.8583306326,True,2761.8229722976685
2777,1712879455.675984,1920,1080,60,h264,3001372.2969161826,False,2763.7569522857666
2778,1712879455.6783621,1920,1080,60,h264,3002297.69506775,True,2763.899645805359
2779,1712879455.7086458,1920,1080,60,h264,3001404.8866683403,False,2765.716667175293
2780,1712879455.715264,1920,1080,60,h264,3002053.500296946,True,2766.11376285553
2781,1712879455.730614,1920,1080,60,h264,3002133.4114905936,False,2767.034754753113
2782,1712879455.741462,1920,1080,60,h264,3002506.2671438907,True,2767.68563747406
2783,1712879455.7689118,1920,1080,60,h264,3001798.8345635394,False,2769.332628250122
2784,1712879455.775709,1920,1080,60,h264,3002434.9146845182,True,2769.7404527664185
2785,1712879455.827557,1920,1080,60,h264,3000143.316206352,False,2772.851343154907
2786,1712879455.832405,1920,1080,60,h264,3000905.376545202,True,2773.1422233581543
2787,1712879455.837696,1920,1080,60,h264,3001638.511147262,False,2773.4596824645996
2788,1712879455.850643,1920,1080,60,h264,3001874.352341966,True,2774.2364931106567
2789,1712879455.857962,1920,1080,60,h264,3002475.412027471,False,2774.6756315231323
2790,1712879455.881193,1920,1080,60,h264,3002043.4877917925,True,2776.069493293762
2791,1712879455.8901062,1920,1080,60,h264,3002540.678194495,False,2776.604290008545
2792,1712879455.913256,1920,1080,60,h264,3002114.292662402,True,2777.9932737350464
2793,1712879455.9356852,1920,1080,60,h264,3001735.0217940654,False,2779.339027404785
2794,1712879455.94846,1920,1080,60,h264,3001981.474358793,True,2780.1055240631104
2795,1712879455.9602408,1920,1080,60,h264,3002292.193063299,False,2780.8123683929443
2796,1712879455.992569,1920,1080,60,h264,3001272.5099337297,True,2782.752056121826
2797,1712879456.005547,1920,1080,60,h264,3001505.6452314025,False,2783.530740737915
2798,1712879456.015156,1920,1080,60,h264,3001956.59725722,True,2784.107279777527
2799,1712879456.027457,1920,1080,60,h264,3002233.225060014,False,2784.845337867737
2800,1712879456.04884,1920,1080,60,h264,3001922.46059821,True,2786.1283206939697
2801,1712879456.0658932,1920,1080,60,h264,3001891.767630982,False,2787.151508331299
2802,1712879456.079605,1920,1080,60,h264,3002076.9488032693,True,2787.974224090576
2803,1712879456.090244,1920,1080,60,h264,3002460.5255020834,False,2788.612561225891
2804,1712879456.1141021,1920,1080,60,h264,3001990.2853018213,True,2790.044045448303
2805,1712879456.131739,1920,1080,60,h264,3001921.9460614715,False,2791.1022520065308
2806,1712879456.152203,1920,1080,60,h264,3001671.2849363773,True,2792.330102920532
2807,1712879456.162852,1920,1080,60,h264,3002053.7103362274,False,2792.9690408706665
2808,1712879456.1729999,1920,1080,60,h264,3002468.2782491273,True,2793.5779094696045
2809,1712879456.19574,1920,1080,60,h264,3002070.9153594547,False,2794.942317008972
2810,1712879456.2278452,1920,1080,60,h264,3001070.888922618,True,2796.8686294555664
2811,1712879456.239768,1920,1080,60,h264,3001370.8289363733,False,2797.583999633789
2812,1712879456.249821,1920,1080,60,h264,3001790.969401176,True,2798.187174797058
2813,1712879456.259545,1920,1080,60,h264,3002232.0894491756,False,2798.7706232070923
2814,1712879456.284641,1920,1080,60,h264,3001684.0556448577,True,2800.276379585266
2815,1712879456.297065,1920,1080,60,h264,3001951.247440719,False,2801.021819114685
2816,1712879456.3177211,1920,1080,60,h264,3001689.125584037,True,2802.261185646057
2817,1712879456.328589,1920,1080,60,h264,3002056.1267508767,False,2802.9132556915283
2818,1712879456.347222,1920,1080,60,h264,3001924.0748618636,True,2804.03124332428
2819,1712879456.358927,1920,1080,60,h264,3002237.0268086847,False,2804.7335386276245
2820,1712879456.379848,1920,1080,60,h264,3001958.122419876,True,2805.9887981414795
2821,1712879456.3913321,1920,1080,60,h264,3002285.017242487,False,2806.6778469085693
2822,1712879456.4128408,1920,1080,60,h264,3001968.585711695,True,2807.9683685302734
2823,1712879456.430043,1920,1080,60,h264,3001928.5597895375,False,2809.000496864319
2824,1712879456.443328,1920,1080,60,h264,3002139.664268882,True,2809.797592163086
2825,1712879456.468549,1920,1080,60,h264,3001585.811048486,False,2811.3108587265015
2826,1712879456.4805188,1920,1080,60,h264,3001881.0712388027,True,2812.029047012329
2827,1712879456.497943,1920,1080,60,h264,3001826.923455967,False,2813.074493408203
2828,1712879456.508648,1920,1080,60,h264,3002202.9071420333,True,2813.7167930603027
2829,1712879456.5359302,1920,1080,60,h264,3001517.9399790526,False,2815.3537273406982
2830,1712879456.548335,1920,1080,60,h264,3001784.965074758,True,2816.0980224609375
2831,1712879456.57145,1920,1080,60,h264,3001367.153752563,False,2817.484917640686
2832,1712879456.57872,1920,1080,60,h264,3001962.191716426,True,2817.9211235046387
2833,1712879456.599488,1920,1080,60,h264,3001694.492826458,False,2819.1671991348267
2834,1712879456.616812,1920,1080,60,h264,3001646.945933291,True,2820.2066373825073
2835,1712879456.633472,1920,1080,60,h264,3001641.8212480256,False,2821.20623588562
2836,1712879456.656821,1920,1080,60,h264,3001209.8998265285,True,2822.6071786880493
2837,1712879456.669068,1920,1080,60,h264,3001486.387595742,False,2823.3420038223267
2838,1712879456.677645,1920,1080,60,h264,3001996.8180775903,True,2823.8566160202026
2839,1712879456.6990561,1920,1080,60,h264,3001688.658713205,False,2825.1412868499756
2840,1712879456.708887,1920,1080,60,h264,3002118.7833664105,True,2825.731143951416
2841,1712879456.732517,1920,1080,60,h264,3001669.425122679,False,2827.148938179016
2842,1712879456.742528,1920,1080,60,h264,3002087.782129941,True,2827.74959564209
2843,1712879456.772884,1920,1080,60,h264,3001210.657613252,False,2829.570951461792
2844,1712879456.781253,1920,1080,60,h264,3001733.230240258,True,2830.073103904724
2845,1712879456.795865,1920,1080,60,h264,3001858.3867306984,False,2830.949821472168
2846,1712879456.8063722,1920,1080,60,h264,3002244.578576813,True,2831.5802478790283
2847,1712879456.8361301,1920,1080,60,h264,3001406.54365581,False,2833.3657264709473
2848,1712879456.8564658,1920,1080,60,h264,3001168.006675799,True,2834.5858669281006
2849,1712879456.865688,1920,1080,60,h264,3001635.472000879,False,2835.1392030715942
2850,1712879456.8869739,1920,1080,60,h264,3001336.664050662,True,2836.4163494110107
2851,1712879456.899571,1920,1080,60,h264,3001589.556206494,False,2837.1721744537354
2852,1712879456.910635,1920,1080,60,h264,3001939.6114292433,True,2837.8360176086426
2853,1712879456.928824,1920,1080,60,h264,3001837.409313518,False,2838.927354812622
2854,1712879457.005428,1920,1080,60,h264,2998035.364485075,True,2843.5236024856567
2855,1712879457.008456,1920,1080,60,h264,2998893.8627523226,False,2843.705277442932
2856,1712879457.0124228,1920,1080,60,h264,2999692.831488395,True,2843.9432859420776
2857,1712879457.0149708,1920,1080,60,h264,3000581.4774867375,False,2844.096164703369
2858,1712879457.018047,1920,1080,60,h264,3001436.575911988,True,2844.280743598938
2859,1712879457.067509,1920,1080,60,h264,2999356.8800505744,False,2847.248454093933
2860,1712879457.081616,1920,1080,60,h264,2999513.9219911704,True,2848.0948734283447
2861,1712879457.084457,1920,1080,60,h264,3000382.762258953,False,2848.265333175659
2862,1712879457.091807,1920,1080,60,h264,3000966.47317087,True,2848.7063312530518
2863,1712879457.1372721,1920,1080,60,h264,2999142.6913200375,False,2851.434245109558
2864,1712879457.139704,1920,1080,60,h264,3000036.3616501647,True,2851.5801572799683
2865,1712879457.1599529,1920,1080,60,h264,2999805.409078319,False,2852.795090675354
2866,1712879457.162773,1920,1080,60,h264,3000674.1245545796,True,2852.964291572571
2867,1712879457.1728928,1920,1080,60,h264,3001082.030919984,False,2853.5714864730835
2868,1712879457.181699,1920,1080,60,h264,3001572.655353994,True,2854.099860191345
2869,1712879457.1904142,1920,1080,60,h264,3002068.8449612595,False,2854.622769355774
2870,1712879457.215428,1920,1080,60,h264,3001536.785617134,True,2856.123604774475
2871,1712879457.2267709,1920,1080,60,h264,3001866.9589709057,False,2856.8041706085205
2872,1712879457.248963,1920,1080,60,h264,3001513.195125703,True,2858.1357049942017
2873,1712879457.2584388,1920,1080,60,h264,3001960.77421473,False,2858.7042474746704
2874,1712879457.279712,1920,1080,60,h264,3001665.0787811764,True,2859.9806356430054
2875,1712879457.2953641,1920,1080,60,h264,3001723.4613775625,False,2860.9197664260864
2876,1712879457.312672,1920,1080,60,h264,3001677.6178521924,True,2861.9582319259644
2877,1712879457.327557,1920,1080,60,h264,3001784.2080929177,False,2862.851343154907
2878,1712879457.350396,1920,1080,60,h264,3001390.5756674455,True,2864.22167301178
2879,1712879457.366724,1920,1080,60,h264,3001406.4783273023,False,2865.201358795166
2880,1712879457.392125,1920,1080,60,h264,3000852.4254694814,True,2866.7254114151
2881,1712879457.403656,1920,1080,60,h264,3001169.7122550006,False,2867.417278289795
2882,1712879457.4129379,1920,1080,60,h264,3001628.08294412,True,2867.974190711975
2883,1712879457.425309,1920,1080,60,h264,3001892.3070886675,False,2868.7164545059204
2884,1712879457.446534,1920,1080,60,h264,3001600.695804493,True,2869.9899530410767
2885,1712879457.4582798,1920,1080,60,h264,3001903.9633544893,False,2870.6947088241577
2886,1712879457.4893818,1920,1080,60,h264,3000993.306018491,True,2872.5608253479004
2887,1712879457.497056,1920,1080,60,h264,3001551.6616216875,False,2873.0212783813477
2888,1712879457.511256,1920,1080,60,h264,3001700.82164307,True,2873.8732767105103
2889,1712879457.52541,1920,1080,60,h264,3001852.7762301224,False,2874.722514152527
2890,1712879457.554034,1920,1080,60,h264,3001098.5354084973,True,2876.4399576187134
2891,1712879457.566147,1920,1080,60,h264,3001378.264980212,False,2877.1667432785034
2892,1712879457.576195,1920,1080,60,h264,3001787.0985448877,True,2877.769618034363
2893,1712879457.602646,1920,1080,60,h264,3001169.581373385,False,2879.3566846847534
2894,1712879457.616378,1920,1080,60,h264,3001347.7883213977,True,2880.1806020736694
2895,1712879457.6293461,1920,1080,60,h264,3001573.645049966,False,2880.958685874939
2896,1712879457.650902,1920,1080,60,h264,3001262.7376861973,True,2882.252039909363
2897,1712879457.661255,1920,1080,60,h264,3001651.824041736,False,2882.8732109069824
2898,1712879457.671731,1920,1080,60,h264,3002033.0429822044,True,2883.501777648926
2899,1712879457.7038112,1920,1080,60,h264,3001065.296839402,False,2885.4265880584717
2900,1712879457.7157571,1920,1080,60,h264,3001354.5919356956,True,2886.1433458328247
2901,1712879457.730046,1920,1080,60,h264,3001497.584715042,False,2887.0006799697876
2902,1712879457.740745,1920,1080,60,h264,3001864.387918691,True,2887.6426219940186
2903,1712879457.769515,1920,1080,60,h264,3001104.419555722,False,2889.3688201904297
2904,1712879457.778901,1920,1080,60,h264,3001552.8282954977,True,2889.931983947754
2905,1712879457.800166,1920,1080,60,h264,3001261.026481285,False,2891.2078714370728
2906,1712879457.81182,1920,1080,60,h264,3001567.8680397803,True,2891.9071197509766
2907,1712879457.837524,1920,1080,60,h264,3000999.986220795,False,2893.449354171753
2908,1712879457.845206,1920,1080,60,h264,3001553.8208666123,True,2893.910279273987
2909,1712879457.863611,1920,1080,60,h264,3001440.3068286683,False,2895.0145769119263
2910,1712879457.879958,1920,1080,60,h264,3001454.8523151465,True,2895.9953927993774
