Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео
332,0.07592296600341797,960,540,25.0,h264,2461.7197265625,2024-04-13 07:55:21
333,0.04182124137878418,960,540,25.0,h264,1518.7275390625,2024-04-13 07:55:21
334,0.04068875312805176,960,540,25.0,h264,1518.75,2024-04-13 07:55:21
335,0.04209327697753906,960,540,25.0,h264,1518.7529296875,2024-04-13 07:55:21
336,0.048236846923828125,960,540,25.0,h264,1518.75,2024-04-13 07:55:21
337,0.0733039379119873,960,540,25.0,h264,3037.5,2024-04-13 07:55:21
338,0.06942892074584961,960,540,25.0,h264,3037.5,2024-04-13 07:55:21
339,0.042530059814453125,960,540,25.0,h264,1518.75,2024-04-13 07:55:21
340,0.044671058654785156,960,540,25.0,h264,1518.75,2024-04-13 07:55:21
341,0.08031892776489258,960,540,25.0,h264,3037.5,2024-04-13 07:55:21
342,0.07208395004272461,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:21
343,0.04586601257324219,960,540,25.0,h264,1518.7685546875,2024-04-13 07:55:21
344,0.04177403450012207,960,540,25.0,h264,1518.75,2024-04-13 07:55:21
345,0.08208107948303223,960,540,25.0,h264,3037.521484375,2024-04-13 07:55:22
346,0.08361601829528809,960,540,25.0,h264,3037.5283203125,2024-04-13 07:55:22
347,0.06946897506713867,960,540,25.0,h264,3037.4990234375,2024-04-13 07:55:22
348,0.04596590995788574,960,540,25.0,h264,1518.75,2024-04-13 07:55:22
349,0.07717609405517578,960,540,25.0,h264,3037.44921875,2024-04-13 07:55:22
350,0.04340100288391113,960,540,25.0,h264,1518.751953125,2024-04-13 07:55:22
351,0.07856488227844238,960,540,25.0,h264,3037.546875,2024-04-13 07:55:22
352,0.07545208930969238,960,540,25.0,h264,3037.498046875,2024-04-13 07:55:22
353,0.04263806343078613,960,540,25.0,h264,1518.75,2024-04-13 07:55:22
354,0.07599806785583496,960,540,25.0,h264,3037.439453125,2024-04-13 07:55:22
355,0.04262495040893555,960,540,25.0,h264,1518.75,2024-04-13 07:55:22
356,0.044061899185180664,960,540,25.0,h264,1518.8134765625,2024-04-13 07:55:22
357,0.07928299903869629,960,540,25.0,h264,3037.439453125,2024-04-13 07:55:22
358,0.07999801635742188,960,540,25.0,h264,3037.5,2024-04-13 07:55:22
359,0.07702016830444336,960,540,25.0,h264,3037.5,2024-04-13 07:55:22
360,0.04562091827392578,960,540,25.0,h264,1518.75,2024-04-13 07:55:22
361,0.06946372985839844,960,540,25.0,h264,3037.5,2024-04-13 07:55:23
362,0.04480409622192383,960,540,25.0,h264,1518.75,2024-04-13 07:55:23
363,0.05523324012756348,960,540,25.0,h264,1518.75,2024-04-13 07:55:23
364,0.061575889587402344,960,540,25.0,h264,3037.5048828125,2024-04-13 07:55:23
365,0.053295135498046875,960,540,25.0,h264,1518.7880859375,2024-04-13 07:55:23
366,0.06529569625854492,960,540,25.0,h264,3037.4599609375,2024-04-13 07:55:23
367,0.04437398910522461,960,540,25.0,h264,1518.7763671875,2024-04-13 07:55:23
368,0.044399261474609375,960,540,25.0,h264,1575.1328125,2024-04-13 07:55:23
369,0.0736238956451416,960,540,25.0,h264,3031.8037109375,2024-04-13 07:55:23
370,0.045022010803222656,960,540,25.0,h264,1468.0966796875,2024-04-13 07:55:23
371,0.07694387435913086,960,540,25.0,h264,3037.541015625,2024-04-13 07:55:23
372,0.06870603561401367,960,540,25.0,h264,1518.7177734375,2024-04-13 07:55:23
373,0.04711103439331055,960,540,25.0,h264,3038.3056640625,2024-04-13 07:55:23
374,0.04442596435546875,960,540,25.0,h264,1518.744140625,2024-04-13 07:55:23
375,0.044013023376464844,960,540,25.0,h264,1518.755859375,2024-04-13 07:55:23
376,0.04539012908935547,960,540,25.0,h264,1518.7802734375,2024-04-13 07:55:23
377,0.06874394416809082,960,540,25.0,h264,3037.02734375,2024-04-13 07:55:23
378,0.041809797286987305,960,540,25.0,h264,1518.6904296875,2024-04-13 07:55:23
379,0.04455709457397461,960,540,25.0,h264,1518.73828125,2024-04-13 07:55:24
380,0.0753169059753418,960,540,25.0,h264,3037.548828125,2024-04-13 07:55:24
381,0.052155256271362305,960,540,25.0,h264,1518.6982421875,2024-04-13 07:55:24
382,0.06694984436035156,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:24
383,0.043206214904785156,960,540,25.0,h264,1518.75,2024-04-13 07:55:24
384,0.04210996627807617,960,540,25.0,h264,1518.75,2024-04-13 07:55:24
385,0.0743398666381836,960,540,25.0,h264,3037.654296875,2024-04-13 07:55:24
386,0.04417300224304199,960,540,25.0,h264,1518.5869140625,2024-04-13 07:55:24
387,0.07845091819763184,960,540,25.0,h264,3037.5341796875,2024-04-13 07:55:24
388,0.040563106536865234,960,540,25.0,h264,1518.71875,2024-04-13 07:55:24
389,0.07647490501403809,960,540,25.0,h264,3037.5341796875,2024-04-13 07:55:24
390,0.04323005676269531,960,540,25.0,h264,1518.6904296875,2024-04-13 07:55:24
391,0.04036712646484375,960,540,25.0,h264,1518.75,2024-04-13 07:55:24
392,0.07688283920288086,960,540,25.0,h264,3037.525390625,2024-04-13 07:55:24
393,0.043801069259643555,960,540,25.0,h264,1518.724609375,2024-04-13 07:55:24
394,0.04095792770385742,960,540,25.0,h264,1519.0009765625,2024-04-13 07:55:24
395,0.040000200271606445,960,540,25.0,h264,1569.8671875,2024-04-13 07:55:24
396,0.07878279685974121,960,540,25.0,h264,2986.1455078125,2024-04-13 07:55:24
397,0.04010605812072754,960,540,25.0,h264,1518.75,2024-04-13 07:55:25
398,0.07700085639953613,960,540,25.0,h264,3037.4833984375,2024-04-13 07:55:25
399,0.044074058532714844,960,540,25.0,h264,1518.75,2024-04-13 07:55:25
400,0.0764620304107666,960,540,25.0,h264,3037.5,2024-04-13 07:55:25
401,0.04212307929992676,960,540,25.0,h264,1518.75,2024-04-13 07:55:25
402,0.07753181457519531,960,540,25.0,h264,3037.5,2024-04-13 07:55:25
403,0.044135332107543945,960,540,25.0,h264,1518.75,2024-04-13 07:55:25
404,0.07675385475158691,960,540,25.0,h264,3037.5205078125,2024-04-13 07:55:25
405,0.07668399810791016,960,540,25.0,h264,3037.4765625,2024-04-13 07:55:25
406,0.041419029235839844,960,540,25.0,h264,1518.791015625,2024-04-13 07:55:25
407,0.08675312995910645,960,540,25.0,h264,3037.453125,2024-04-13 07:55:25
408,0.07710385322570801,960,540,25.0,h264,3038.0673828125,2024-04-13 07:55:25
409,0.0426480770111084,960,540,25.0,h264,1518.7646484375,2024-04-13 07:55:25
410,0.07267498970031738,960,540,25.0,h264,3037.6591796875,2024-04-13 07:55:25
411,0.07980012893676758,960,540,25.0,h264,3043.2119140625,2024-04-13 07:55:25
412,0.05453968048095703,960,540,25.0,h264,1538.4267578125,2024-04-13 07:55:26
413,0.06227612495422363,960,540,25.0,h264,3071.2265625,2024-04-13 07:55:26
414,0.04361391067504883,960,540,25.0,h264,1541.228515625,2024-04-13 07:55:26
415,0.04422497749328613,960,540,25.0,h264,1535.6611328125,2024-04-13 07:55:26
416,0.08001518249511719,960,540,25.0,h264,3090.8720703125,2024-04-13 07:55:26
417,0.0754249095916748,960,540,25.0,h264,3146.810546875,2024-04-13 07:55:26
418,0.04329395294189453,960,540,25.0,h264,1538.4462890625,2024-04-13 07:55:26
419,0.04139208793640137,960,540,25.0,h264,1544.0625,2024-04-13 07:55:26
420,0.07619094848632812,960,540,25.0,h264,3057.193359375,2024-04-13 07:55:26
421,0.05088186264038086,960,540,25.0,h264,1507.529296875,2024-04-13 07:55:26
422,0.06830310821533203,960,540,25.0,h264,2936.291015625,2024-04-13 07:55:26
423,0.044966936111450195,960,540,25.0,h264,1465.318359375,2024-04-13 07:55:26
424,0.07452392578125,960,540,25.0,h264,2955.87890625,2024-04-13 07:55:26
425,0.04481625556945801,960,540,25.0,h264,1501.8017578125,2024-04-13 07:55:26
426,0.04046487808227539,960,540,25.0,h264,1524.3046875,2024-04-13 07:55:26
427,0.08107805252075195,960,540,25.0,h264,3023.8447265625,2024-04-13 07:55:26
428,0.07546305656433105,960,540,25.0,h264,2983.9482421875,2024-04-13 07:55:26
429,0.04313397407531738,960,540,25.0,h264,1518.7734375,2024-04-13 07:55:26
430,0.08387994766235352,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:27
431,0.0736691951751709,960,540,25.0,h264,3037.1142578125,2024-04-13 07:55:27
432,0.08420395851135254,960,540,25.0,h264,3037.4775390625,2024-04-13 07:55:27
433,0.0778038501739502,960,540,25.0,h264,3037.5,2024-04-13 07:55:27
434,0.08383393287658691,960,540,25.0,h264,3037.5,2024-04-13 07:55:27
435,0.07211709022521973,960,540,25.0,h264,3037.494140625,2024-04-13 07:55:27
436,0.04304313659667969,960,540,25.0,h264,1519.1669921875,2024-04-13 07:55:27
437,0.08027982711791992,960,540,25.0,h264,3037.126953125,2024-04-13 07:55:27
438,0.042083024978637695,960,540,25.0,h264,1518.8427734375,2024-04-13 07:55:27
439,0.07854795455932617,960,540,25.0,h264,3060.009765625,2024-04-13 07:55:27
440,0.08791017532348633,960,540,25.0,h264,3063.0966796875,2024-04-13 07:55:27
441,0.08210086822509766,960,540,25.0,h264,3116.009765625,2024-04-13 07:55:27
442,0.06843805313110352,960,540,25.0,h264,3065.6572265625,2024-04-13 07:55:27
443,0.0781850814819336,960,540,25.0,h264,3006.8095703125,2024-04-13 07:55:28
444,0.04537081718444824,960,540,25.0,h264,1515.943359375,2024-04-13 07:55:28
445,0.0408930778503418,960,540,25.0,h264,1513.1474609375,2024-04-13 07:55:28
446,0.07916808128356934,960,540,25.0,h264,3029.0419921875,2024-04-13 07:55:28
447,0.07680273056030273,960,540,25.0,h264,2981.501953125,2024-04-13 07:55:28
448,0.043566226959228516,960,540,25.0,h264,1518.7412109375,2024-04-13 07:55:28
449,0.041136741638183594,960,540,25.0,h264,1521.5712890625,2024-04-13 07:55:28
450,0.07984018325805664,960,540,25.0,h264,3112.962890625,2024-04-13 07:55:28
451,0.0859379768371582,960,540,25.0,h264,3034.6376953125,2024-04-13 07:55:28
452,0.07580089569091797,960,540,25.0,h264,3029.27734375,2024-04-13 07:55:28
453,0.07715296745300293,960,540,25.0,h264,3045.7109375,2024-04-13 07:55:28
454,0.07360005378723145,960,540,25.0,h264,3068.201171875,2024-04-13 07:55:28
455,0.041773080825805664,960,540,25.0,h264,1510.294921875,2024-04-13 07:55:28
456,0.044741153717041016,960,540,25.0,h264,1535.61328125,2024-04-13 07:55:28
457,0.08500480651855469,960,540,25.0,h264,3040.3212890625,2024-04-13 07:55:28
458,0.07464408874511719,960,540,25.0,h264,2868.6591796875,2024-04-13 07:55:28
459,0.04032015800476074,960,540,25.0,h264,1551.3427734375,2024-04-13 07:55:29
460,0.07720685005187988,960,540,25.0,h264,3004.5947265625,2024-04-13 07:55:29
461,0.043955087661743164,960,540,25.0,h264,1518.75,2024-04-13 07:55:29
462,0.0779409408569336,960,540,25.0,h264,3037.5009765625,2024-04-13 07:55:29
463,0.08103203773498535,960,540,25.0,h264,3037.5263671875,2024-04-13 07:55:29
464,0.07367992401123047,960,540,25.0,h264,3037.5,2024-04-13 07:55:29
465,0.05181312561035156,960,540,25.0,h264,1518.75390625,2024-04-13 07:55:29
466,0.07690787315368652,960,540,25.0,h264,3037.4755859375,2024-04-13 07:55:29
467,0.07653498649597168,960,540,25.0,h264,3037.5068359375,2024-04-13 07:55:29
468,0.07443904876708984,960,540,25.0,h264,3037.4990234375,2024-04-13 07:55:29
469,0.042618751525878906,960,540,25.0,h264,1518.787109375,2024-04-13 07:55:29
470,0.11979913711547852,960,540,25.0,h264,3037.49609375,2024-04-13 07:55:29
471,0.04534006118774414,960,540,25.0,h264,3037.5,2024-04-13 07:55:29
472,0.0767068862915039,960,540,25.0,h264,3037.8857421875,2024-04-13 07:55:29
473,0.07681417465209961,960,540,25.0,h264,3037.07421875,2024-04-13 07:55:30
474,0.04663896560668945,960,540,25.0,h264,1518.75,2024-04-13 07:55:30
475,0.080718994140625,960,540,25.0,h264,3037.5087890625,2024-04-13 07:55:30
476,0.07642793655395508,960,540,25.0,h264,3037.513671875,2024-04-13 07:55:30
477,0.04024696350097656,960,540,25.0,h264,2881.75390625,2024-04-13 07:55:30
478,0.040000200271606445,960,540,25.0,h264,682.1845703125,2024-04-13 07:55:30
479,0.04358196258544922,960,540,25.0,h264,992.3134765625,2024-04-13 07:55:30
480,0.06858992576599121,960,540,25.0,h264,3037.544921875,2024-04-13 07:55:30
481,0.04181790351867676,960,540,25.0,h264,1518.701171875,2024-04-13 07:55:30
482,0.0505521297454834,960,540,25.0,h264,1518.7578125,2024-04-13 07:55:30
483,0.0762338638305664,960,540,25.0,h264,3037.9130859375,2024-04-13 07:55:30
484,0.07218623161315918,960,540,25.0,h264,3037.5029296875,2024-04-13 07:55:30
485,0.0422818660736084,960,540,25.0,h264,1518.3427734375,2024-04-13 07:55:30
486,0.04032111167907715,960,540,25.0,h264,1518.7939453125,2024-04-13 07:55:30
487,0.043176889419555664,960,540,25.0,h264,1518.7041015625,2024-04-13 07:55:30
488,0.04123187065124512,960,540,25.0,h264,1518.8017578125,2024-04-13 07:55:30
489,0.04000115394592285,960,540,25.0,h264,2116.890625,2024-04-13 07:55:30
490,0.07980990409851074,960,540,25.0,h264,2439.3134765625,2024-04-13 07:55:30
491,0.0410611629486084,960,540,25.0,h264,1518.75390625,2024-04-13 07:55:30
492,0.07381510734558105,960,540,25.0,h264,3037.9169921875,2024-04-13 07:55:31
493,0.044458627700805664,960,540,25.0,h264,1518.94921875,2024-04-13 07:55:31
494,0.04426121711730957,960,540,25.0,h264,1518.75,2024-04-13 07:55:31
495,0.07237815856933594,960,540,25.0,h264,3036.8876953125,2024-04-13 07:55:31
496,0.04351687431335449,960,540,25.0,h264,1518.75,2024-04-13 07:55:31
497,0.044564008712768555,960,540,25.0,h264,1518.798828125,2024-04-13 07:55:31
498,0.07642698287963867,960,540,25.0,h264,3038.0546875,2024-04-13 07:55:31
499,0.08419203758239746,960,540,25.0,h264,3036.8740234375,2024-04-13 07:55:31
500,0.07523870468139648,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:31
501,0.040409088134765625,960,540,25.0,h264,1519.1650390625,2024-04-13 07:55:31
502,0.04053616523742676,960,540,25.0,h264,1518.33203125,2024-04-13 07:55:31
503,0.07777094841003418,960,540,25.0,h264,3037.92578125,2024-04-13 07:55:31
504,0.04062604904174805,960,540,25.0,h264,1518.7470703125,2024-04-13 07:55:31
505,0.07614684104919434,960,540,25.0,h264,3037.1240234375,2024-04-13 07:55:31
506,0.05093026161193848,960,540,25.0,h264,1518.75,2024-04-13 07:55:31
507,0.0723268985748291,960,540,25.0,h264,3037.49609375,2024-04-13 07:55:31
508,0.040219783782958984,960,540,25.0,h264,1518.7109375,2024-04-13 07:55:31
509,0.07557511329650879,960,540,25.0,h264,3038.1455078125,2024-04-13 07:55:32
510,0.044013023376464844,960,540,25.0,h264,1518.5244140625,2024-04-13 07:55:32
511,0.04267597198486328,960,540,25.0,h264,1518.75,2024-04-13 07:55:32
512,0.07581019401550293,960,540,25.0,h264,3037.0888671875,2024-04-13 07:55:32
513,0.0811607837677002,960,540,25.0,h264,3037.5,2024-04-13 07:55:32
514,0.0770561695098877,960,540,25.0,h264,3037.498046875,2024-04-13 07:55:32
515,0.04592084884643555,960,540,25.0,h264,1518.75,2024-04-13 07:55:32
516,0.07677006721496582,960,540,25.0,h264,3037.4951171875,2024-04-13 07:55:32
517,0.0427851676940918,960,540,25.0,h264,1518.75,2024-04-13 07:55:32
518,0.0763547420501709,960,540,25.0,h264,3037.5546875,2024-04-13 07:55:32
519,0.04334211349487305,960,540,25.0,h264,1518.75,2024-04-13 07:55:32
520,0.07796502113342285,960,540,25.0,h264,3037.5,2024-04-13 07:55:32
521,0.07683897018432617,960,540,25.0,h264,3037.4453125,2024-04-13 07:55:32
522,0.04497981071472168,960,540,25.0,h264,1518.75,2024-04-13 07:55:32
523,0.07833218574523926,960,540,25.0,h264,3037.5,2024-04-13 07:55:32
524,0.07686305046081543,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
525,0.041348934173583984,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
526,0.042652130126953125,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
527,0.07594084739685059,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
528,0.04134798049926758,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
529,0.04100298881530762,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
530,0.04128122329711914,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
531,0.07820963859558105,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
532,0.04145312309265137,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
533,0.04205799102783203,960,540,25.0,h264,1518.75390625,2024-04-13 07:55:33
534,0.07559490203857422,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
535,0.04392719268798828,960,540,25.0,h264,1518.7978515625,2024-04-13 07:55:33
536,0.0761709213256836,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
537,0.04733586311340332,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
538,0.07519006729125977,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
539,0.07777833938598633,960,540,25.0,h264,3037.5,2024-04-13 07:55:33
540,0.07959485054016113,960,540,25.0,h264,3038.056640625,2024-04-13 07:55:33
541,0.04477691650390625,960,540,25.0,h264,1518.75,2024-04-13 07:55:33
542,0.04407191276550293,960,540,25.0,h264,1518.75,2024-04-13 07:55:34
543,0.06822896003723145,960,540,25.0,h264,3037.3037109375,2024-04-13 07:55:34
544,0.049903154373168945,960,540,25.0,h264,1518.75,2024-04-13 07:55:34
545,0.07554101943969727,960,540,25.0,h264,3037.13671875,2024-04-13 07:55:34
546,0.04143786430358887,960,540,25.0,h264,1518.75,2024-04-13 07:55:34
547,0.07862186431884766,960,540,25.0,h264,3037.5,2024-04-13 07:55:34
548,0.08947038650512695,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:34
549,0.04007601737976074,960,540,25.0,h264,2881.7099609375,2024-04-13 07:55:34
550,0.07911992073059082,960,540,25.0,h264,1674.90625,2024-04-13 07:55:34
551,0.0663609504699707,960,540,25.0,h264,3037.5,2024-04-13 07:55:34
552,0.044037818908691406,960,540,25.0,h264,1518.3369140625,2024-04-13 07:55:34
553,0.04669594764709473,960,540,25.0,h264,1519.1630859375,2024-04-13 07:55:34
554,0.07236719131469727,960,540,25.0,h264,3037.08203125,2024-04-13 07:55:34
555,0.04211091995239258,960,540,25.0,h264,1518.75,2024-04-13 07:55:34
556,0.0411221981048584,960,540,25.0,h264,1518.75,2024-04-13 07:55:34
557,0.07811975479125977,960,540,25.0,h264,3037.548828125,2024-04-13 07:55:34
558,0.08024311065673828,960,540,25.0,h264,3037.4541015625,2024-04-13 07:55:35
559,0.07549095153808594,960,540,25.0,h264,3037.5,2024-04-13 07:55:35
560,0.04634499549865723,960,540,25.0,h264,1518.75,2024-04-13 07:55:35
561,0.07520318031311035,960,540,25.0,h264,3037.552734375,2024-04-13 07:55:35
562,0.045561790466308594,960,540,25.0,h264,1518.75,2024-04-13 07:55:35
563,0.07453012466430664,960,540,25.0,h264,3037.5,2024-04-13 07:55:35
564,0.044474124908447266,960,540,25.0,h264,1518.75,2024-04-13 07:55:35
565,0.08370089530944824,960,540,25.0,h264,3037.5,2024-04-13 07:55:35
566,0.07622885704040527,960,540,25.0,h264,3037.4873046875,2024-04-13 07:55:35
567,0.08305716514587402,960,540,25.0,h264,3037.4794921875,2024-04-13 07:55:35
568,0.06946396827697754,960,540,25.0,h264,3037.4951171875,2024-04-13 07:55:35
569,0.04785585403442383,960,540,25.0,h264,1518.7392578125,2024-04-13 07:55:35
570,0.08341813087463379,960,540,25.0,h264,3037.498046875,2024-04-13 07:55:35
571,0.07086396217346191,960,540,25.0,h264,3037.5,2024-04-13 07:55:35
572,0.0421299934387207,960,540,25.0,h264,1518.7451171875,2024-04-13 07:55:35
573,0.04315304756164551,960,540,25.0,h264,1518.75,2024-04-13 07:55:35
574,0.08459806442260742,960,540,25.0,h264,3037.5,2024-04-13 07:55:36
575,0.06757497787475586,960,540,25.0,h264,3037.5419921875,2024-04-13 07:55:36
576,0.04219198226928711,960,540,25.0,h264,1518.75,2024-04-13 07:55:36
577,0.04386401176452637,960,540,25.0,h264,1518.75,2024-04-13 07:55:36
578,0.04000091552734375,960,540,25.0,h264,2184.48828125,2024-04-13 07:55:36
579,0.041200876235961914,960,540,25.0,h264,852.98046875,2024-04-13 07:55:36
580,0.07615208625793457,960,540,25.0,h264,3037.490234375,2024-04-13 07:55:36
581,0.05109715461730957,960,540,25.0,h264,1518.7685546875,2024-04-13 07:55:36
582,0.0640859603881836,960,540,25.0,h264,3037.5,2024-04-13 07:55:36
583,0.04707694053649902,960,540,25.0,h264,1518.751953125,2024-04-13 07:55:36
584,0.08128786087036133,960,540,25.0,h264,3038.1982421875,2024-04-13 07:55:36
585,0.040598154067993164,960,540,25.0,h264,1518.037109375,2024-04-13 07:55:36
586,0.04001307487487793,960,540,25.0,h264,2890.2109375,2024-04-13 07:55:36
587,0.04000091552734375,960,540,25.0,h264,731.330078125,2024-04-13 07:55:36
588,0.05830192565917969,960,540,25.0,h264,934.6904296875,2024-04-13 07:55:36
589,0.0632162094116211,960,540,25.0,h264,3037.5,2024-04-13 07:55:36
590,0.04000091552734375,960,540,25.0,h264,1688.318359375,2024-04-13 07:55:36
591,0.07190680503845215,960,540,25.0,h264,2867.943359375,2024-04-13 07:55:36
592,0.04981398582458496,960,540,25.0,h264,1518.7509765625,2024-04-13 07:55:37
593,0.08608102798461914,960,540,25.0,h264,3037.5078125,2024-04-13 07:55:37
594,0.0685122013092041,960,540,25.0,h264,3037.505859375,2024-04-13 07:55:37
595,0.040003061294555664,960,540,25.0,h264,2094.5537109375,2024-04-13 07:55:37
596,0.0505979061126709,960,540,25.0,h264,942.94140625,2024-04-13 07:55:37
597,0.07464385032653809,960,540,25.0,h264,3037.505859375,2024-04-13 07:55:37
598,0.04000210762023926,960,540,25.0,h264,1987.9072265625,2024-04-13 07:55:37
599,0.07620811462402344,960,540,25.0,h264,2568.3427734375,2024-04-13 07:55:37
600,0.07517004013061523,960,540,25.0,h264,3037.4970703125,2024-04-13 07:55:37
601,0.05226707458496094,960,540,25.0,h264,1518.7470703125,2024-04-13 07:55:37
602,0.06674480438232422,960,540,25.0,h264,3037.501953125,2024-04-13 07:55:37
603,0.04449892044067383,960,540,25.0,h264,1518.7724609375,2024-04-13 07:55:37
604,0.0745232105255127,960,540,25.0,h264,3037.5,2024-04-13 07:55:37
605,0.04907369613647461,960,540,25.0,h264,1518.75,2024-04-13 07:55:37
606,0.040238142013549805,960,540,25.0,h264,2878.9150390625,2024-04-13 07:55:37
607,0.07257986068725586,960,540,25.0,h264,1677.3349609375,2024-04-13 07:55:37
608,0.04178118705749512,960,540,25.0,h264,1518.75,2024-04-13 07:55:37
